Serialnumber: Y2007YEF00GL2, Testresult: Successful
"ExecutionNumberInTest";"ThreadNumber";"ExecutionNumberInThread";"ExecutionCountOfStep";"SectionId";"SectionSubId";"Id";"PluginName";"CategoryName";"CommandName";"ExternalId";"Text";"LowerLimit";"Value";"TypeOfValue";"UpperLimit";"Unit";"CompareMode";"ValidationStatus";"StatusText";"StartTime";"StepTime";"Result"
        395;1;395;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"MIRROR_EC_DCU_OUT_X302_TO_MIRROR_PUDDLE_LED_X301";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Mirror EC DCU Out (X302) to Mirror Puddle LED (X301)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,230.0972;51.7520;"True"
            396;1;396;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X302_Mirror_EC_DCU_Out and MuxHighLow_X301_Mirror_Puddle_LED";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,230.4221;41.6045;"True"
            397;1;397;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X302_Mirror_EC_DCU_Out to MuxHighLow_X301_Mirror_Puddle_LED";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,272.0730;7.2117;"True"
            398;1;398;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.131";"Calculate Absolute Value MuxHighHigh_X302_Mirror_EC_DCU_Out to MuxHighLow_X301_Mirror_Puddle_LED";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,279.3275;0.1464;"True"
            399;1;399;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X302_Mirror_EC_DCU_Out and MuxHighLow_X301_Mirror_Puddle_LED";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,279.4824;2.2883;"True"
        400;1;400;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"MIRROR_PUDDLE_LED_X301_TO_MIRROR_FOLDING_MOTOR_DRIVING_X309";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Mirror Puddle LED (X301) to Mirror Folding Motor Driving (X309)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,281.8791;91.4475;"True"
            401;1;401;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X301_Mirror_Puddle_LED and MuxHighLow_X309_Mirror_Folding_Motor_Driving";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,282.1647;81.8182;"True"
            402;1;402;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X301_Mirror_Puddle_LED to MuxHighLow_X309_Mirror_Folding_Motor_Driving";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,364.0311;6.5307;"True"
            403;1;403;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.132";"Calculate Absolute Value MuxHighHigh_X301_Mirror_Puddle_LED to MuxHighLow_X309_Mirror_Folding_Motor_Driving";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,370.6439;0.2441;"True"
            404;1;404;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X301_Mirror_Puddle_LED and MuxHighLow_X309_Mirror_Folding_Motor_Driving";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,370.9014;2.3597;"True"
        405;1;405;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"MIRROR_FOLDING_MOTOR_DRIVING_X309_TO_MIRROR_FOLDING_MOTOR_GARAGE_X310";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Mirror Folding Motor Driving (X309) to Mirror Folding Motor Garage (X310)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,373.4106;59.9222;"True"
            406;1;406;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X309_Mirror_Folding_Motor_Driving and MuxHighLow_X310_Mirror_Folding_Motor_Garage";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,373.7176;49.9871;"True"
            407;1;407;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X309_Mirror_Folding_Motor_Driving to MuxHighLow_X310_Mirror_Folding_Motor_Garage";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,423.7538;7.6293;"True"
            408;1;408;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.133";"Calculate Absolute Value MuxHighHigh_X309_Mirror_Folding_Motor_Driving to MuxHighLow_X310_Mirror_Folding_Motor_Garage";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,431.4286;0.1406;"True"
            409;1;409;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X309_Mirror_Folding_Motor_Driving and MuxHighLow_X310_Mirror_Folding_Motor_Garage";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,431.5790;1.6939;"True"
        410;1;410;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"MIRROR_FOLDING_MOTOR_GARAGE_X310_TO_MIRROR_PUDDLE_LED_X301";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Mirror Folding Motor Garage (X310) to Mirror Puddle LED (X301)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,433.3635;10.9667;"True"
            411;1;411;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X310_Mirror_Folding_Motor_Garage and MuxHighLow_X301_Mirror_Puddle_LED";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,433.6549;1.8122;"True"
            412;1;412;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X310_Mirror_Folding_Motor_Garage to MuxHighLow_X301_Mirror_Puddle_LED";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,435.4796;6.8373;"True"
            413;1;413;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.134";"Calculate Absolute Value MuxHighHigh_X310_Mirror_Folding_Motor_Garage to MuxHighLow_X301_Mirror_Puddle_LED";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,442.3619;0.1343;"True"
            414;1;414;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X310_Mirror_Folding_Motor_Garage and MuxHighLow_X301_Mirror_Puddle_LED";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,442.5043;1.7783;"True"
        415;1;415;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"MIRROR_EC_DCU_OUT_X302_TO_MIRROR_FOLDING_MOTOR_DRIVING_X309";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Mirror EC DCU Out (X302) to Mirror Folding Motor Driving (X309)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,444.3597;10.6637;"True"
            416;1;416;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X302_Mirror_EC_DCU_Out and MuxHighLow_X309_Mirror_Folding_Motor_Driving";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,444.6328;1.6127;"True"
            417;1;417;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X302_Mirror_EC_DCU_Out to MuxHighLow_X309_Mirror_Folding_Motor_Driving";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,446.2567;6.5865;"True"
            418;1;418;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.135";"Calculate Absolute Value MuxHighHigh_X302_Mirror_EC_DCU_Out to MuxHighLow_X309_Mirror_Folding_Motor_Driving";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,452.8628;0.1281;"True"
            419;1;419;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X302_Mirror_EC_DCU_Out and MuxHighLow_X309_Mirror_Folding_Motor_Driving";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,452.9984;1.9742;"True"
        420;1;420;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"WINDOW_SWITCH_FRONT_DRIVER_X432_TO_APPROACH_AND_PROJECTION_ILLUMINATION_X416";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Window Switch Front Driver (X432) to Approach and Projection Illumination (X416)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,455.0525;89.7938;"True"
            421;1;421;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X432_Window_Switch_Front_Driver and MuxHighLow_X416_Approach_and_Projection_Illumination";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,455.3345;81.4755;"True"
            422;1;422;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X432_Window_Switch_Front_Driver to MuxHighLow_X416_Approach_and_Projection_Illumination";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,536.8474;6.0876;"True"
            423;1;423;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.200";"Calculate Absolute Value MuxHighHigh_X432_Window_Switch_Front_Driver to MuxHighLow_X416_Approach_and_Projection_Illumination";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,542.9551;0.1611;"True"
            424;1;424;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X432_Window_Switch_Front_Driver and MuxHighLow_X416_Approach_and_Projection_Illumination";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,543.1255;1.6591;"True"
        425;1;425;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"WINDOW_SWITCH_FRONT_DRIVER_X432_TO_MEMORY_SET_SWITCH_X415";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Window Switch Front Driver (X432) to Memory Set Switch (X415)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,544.8726;52.8948;"True"
            426;1;426;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X432_Window_Switch_Front_Driver and MuxHighLow_X415_Memory_Set_Switch";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,545.1769;42.7108;"True"
            427;1;427;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X432_Window_Switch_Front_Driver to MuxHighLow_X415_Memory_Set_Switch";"1000";"2784.6019999999999";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 2784.602 <= 9.9E+37. (Double)";9,587.9319;7.8886;"True"
            428;1;428;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.202";"Calculate Absolute Value MuxHighHigh_X432_Window_Switch_Front_Driver to MuxHighLow_X415_Memory_Set_Switch";"1000";"2784.6019999999999";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 2784.602 <= 9.9E+37. (Double)";9,595.8673;0.1441;"True"
            429;1;429;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X432_Window_Switch_Front_Driver and MuxHighLow_X415_Memory_Set_Switch";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,596.0204;1.6854;"True"
        430;1;430;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"APPROACH_AND_PROJECTION_ILLUMINATION_X416_TO_MEMORY_SET_SWITCH_X415";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Approach and Projection Illumination (X416) to Memory Set Switch (X415)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,597.8026;47.6662;"True"
            431;1;431;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X416_Approach_and_Projection_Illumination and MuxHighLow_X415_Memory_Set_Switch";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,598.0922;39.3649;"True"
            432;1;432;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X416_Approach_and_Projection_Illumination to MuxHighLow_X415_Memory_Set_Switch";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,637.4933;6.1010;"True"
            433;1;433;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.203";"Calculate Absolute Value MuxHighHigh_X416_Approach_and_Projection_Illumination to MuxHighLow_X415_Memory_Set_Switch";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,643.6161;0.1397;"True"
            434;1;434;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X416_Approach_and_Projection_Illumination and MuxHighLow_X415_Memory_Set_Switch";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,643.7638;1.6426;"True"
        435;1;435;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"MEMORY_SET_SWITCH_X415_TO_PANEL_HEATING_X414";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Memory Set Switch (X415) to Panel Heating (X414)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,645.5073;102.9261;"True"
            436;1;436;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X415_Memory_Set_Switch and MuxHighLow_X414_Panel_Heating";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,645.7879;86.2132;"True"
            437;1;437;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X415_Memory_Set_Switch to MuxHighLow_X414_Panel_Heating";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,732.0640;7.0269;"True"
            438;1;438;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.204";"Calculate Absolute Value MuxHighHigh_X415_Memory_Set_Switch to MuxHighLow_X414_Panel_Heating";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,739.1427;0.1415;"True"
            439;1;439;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X415_Memory_Set_Switch and MuxHighLow_X414_Panel_Heating";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,739.2926;9.0287;"True"
        440;1;440;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"LOCK_LED_X413_TO_LOCK_UNLOCK_SWITCH_X428";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Lock LED (X413) to Lock/Unlock Switch (X428)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,748.4713;90.5002;"True"
            441;1;441;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X413_Lock_LED and MuxHighLow_X428_Lock/Unlock_Switch";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,748.7734;81.4250;"True"
            442;1;442;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X413_Lock_LED to MuxHighLow_X428_Lock/Unlock_Switch";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,830.2399;6.4374;"True"
            443;1;443;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.220";"Calculate Absolute Value MuxHighHigh_X413_Lock_LED to MuxHighLow_X428_Lock/Unlock_Switch";"1000";"9.8999999999999993E+37";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 9.9E+37 <= 9.9E+37. (Double)";9,836.7220;0.1428;"True"
            444;1;444;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X413_Lock_LED and MuxHighLow_X428_Lock/Unlock_Switch";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,836.8728;2.0362;"True"
        445;1;445;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"CHECK_FOR_DRIVER2";"EXECUTION_ENGINE";"EXECUTION";"JUMP_BY_STRING";;"Check For Driver";;"True";"CompareBool";;;"JustBool";"Valid";"The searchstring 'Front Driver' was NOT found in 'AUDI Front Passenger MAX+ Premium DCM' using following criteria: 'Contains' and 'CurrentCulture . The teststep was marked as good and execution will continue with step 'PERIPHERAL_GND_2_X405_TO_SET_ILLU_58S_X404'.";9,839.0009;0.1334;"True"
        446;1;446;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"PERIPHERAL_GND_2_X405_TO_SET_ILLU_58S_X404";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Peripheral GND 2 (X405) to Set illu 58S (X404)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,839.1513;86.0329;"True"
            447;1;447;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X405_Peripheral_Ground_2 and MuxHighLow_X404_Set_Illu_58S";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,839.4262;77.0564;"True"
            448;1;448;0;"MEASURE_RESISTANCE_BINARY";;"MEASURE_RESISTANCE";"ANALOG";"READ";"NORMAL";;"Measure Resistance MuxHighHigh_X405_Peripheral_Ground_2 to MuxHighLow_X404_Set_Illu_58S";"1000";"4868.2150000000001";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 4868.215 <= 9.9E+37. (Double)";9,916.5200;6.5218;"True"
            449;1;449;0;"MEASURE_RESISTANCE_BINARY";;"CALCULATE_ABSOLUTE_VALUE";"TOOLS";"CALC";"FORMULA2_NEW";"0010.248";"Calculate Absolute Value MuxHighHigh_X405_Peripheral_Ground_2 to MuxHighLow_X404_Set_Illu_58S";"1000";"4868.2150000000001";"CompareDouble";"9.9e+37";"Ohm";"InLimit";"Valid";"Checked condition:  1000 <= 4868.215 <= 9.9E+37. (Double)";9,923.0860;0.1410;"True"
            450;1;450;0;"MEASURE_RESISTANCE_BINARY";;"DISCONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Disconnect Channels MuxHighHigh_X405_Peripheral_Ground_2 and MuxHighLow_X404_Set_Illu_58S";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,923.2350;1.8898;"True"
        451;1;451;0;"TS_0010_CONNECTOR_PIN_SHORT_DETECTION";;"SET_ILLU_58S_X404_TO_DOOR_HANDLE_INSIDE_ILLUMINATION_X403";"EXECUTION_ENGINE";"EXECUTION";"EXECUTE";;"Set Illu 58S (X404) to Door Handle Intside Illumination (X403)";;"True";"CompareBool";;;"JustBool";"Valid";"Executed section 'MEASURE_RESISTANCE_BINARY' with SubId '' and executionmode 'Simple' and condition Exec. Next command key: '@NEXT'";9,925.2186;92.4489;"True"
            452;1;452;0;"MEASURE_RESISTANCE_BINARY";;"CONNECT_CHANNELS";"TSASWITCHUNIT";"SWITCH";"MULTI04";;"Connect Channels MuxHighHigh_X404_Set_Illu_58S and MuxHighLow_X403_Door_Handle_Inside_Illumination";;"True";"CompareBool";;;"JustBool";"Valid";"Result is set to same as value :'True'. Evaluated by JustBool";9,925.5095;81.9935;"True"
